pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
300.0,1.5,10316.623603633467,0,5.040258440002994,7.317351598173516,0,6.032073804800758,8.504566210045663
300.0,1.75,10595.960549820822,0,4.602495664595653,6.82648401826484,0,5.5457930982858,8.02511415525114
300.0,2.0,10875.297496008174,0,4.288792901789056,6.461187214611871,0,5.203582712653143,7.636986301369864
300.0,2.5,11433.971388382883,0,3.845343806921676,5.981735159817352,0,4.719467758939043,6.986301369863014
300.0,3.0,11992.645280757592,0,3.5131161576465306,5.707762557077626,0,4.348769244204905,6.723744292237443
300.0,4.0,13109.993065507006,1,2.9782512413603817,5.171232876712329,0,3.7905001621877883,6.210045662100456
300.0,5.0,14227.340850256423,2,2.493968641614891,4.634703196347032,1,3.2883886019412634,5.707762557077626
300.0,7.0,16462.036419755255,4,1.5840542112683085,3.801369863013699,2,2.341927336751753,4.292237442922374
300.0,10.0,19814.079774003505,13,0.6193838579484492,3.7557077625570776,7,1.176882937844649,4.2465753424657535
350.0,0.75,9703.612765071404,0,6.604364722908401,8.961187214611872,0,8.077382678967986,10.479452054794521
350.0,1.0,9982.94971125876,0,4.878287031838711,7.146118721461186,0,6.106822491703471,8.470319634703197
350.0,1.25,10262.286657446113,0,3.866586118596701,6.187214611872146,0,4.929670540459615,7.134703196347032
350.0,1.5,10541.623603633467,0,3.209920512388652,5.650684931506849,0,4.148939073533448,6.4269406392694055
350.0,1.75,10820.960549820822,0,2.7821502202011126,5.216894977168949,0,3.6142281576714828,5.901826484018264
350.0,2.0,11100.297496008174,0,2.4527628065973,4.8173515981735155,0,3.2121427969907925,5.422374429223744
350.0,2.5,11658.971388382883,1,1.9985648719964069,4.200913242009133,0,2.681706854929261,4.8173515981735155
350.0,3.0,12217.645280757592,3,1.6819770379519423,3.584474885844749,1,2.303739130299174,4.280821917808219
350.0,4.0,13334.993065507006,9,1.154326749132919,2.214611872146119,2,1.7646908607181178,3.458904109589041
350.0,5.0,14452.340850256423,12,0.7899383530453876,2.214611872146119,5,1.2891239052324277,2.7283105022831053
350.0,7.0,16687.036419755255,14,0.3266056591062205,2.214611872146119,13,0.6566090744067671,2.7283105022831053
350.0,10.0,20039.079774003505,16,0.07491438356164384,0.6735159817351598,14,0.2153744666516955,1.82648401826484
400.0,0.75,9928.612765071404,0,5.333794944731393,7.659817351598173,0,6.78822758377623,9.257990867579908
400.0,1.0,10207.94971125876,0,3.68470187077376,6.095890410958904,0,4.831891967337874,7.328767123287672
400.0,1.25,10487.286657446113,0,2.7357493075829025,5.525114155251141,0,3.7189698892132643,6.392694063926941
400.0,1.5,10766.623603633467,0,2.1326134690720364,5.068493150684931,0,2.948963869551114,5.878995433789954
400.0,1.75,11045.960549820822,3,1.7183796192329766,4.680365296803653,0,2.4292475266362255,5.410958904109589
400.0,2.0,11325.297496008174,6,1.4246111391820744,4.257990867579909,0,2.06845377336128,5.011415525114155
400.0,2.5,11883.971388382883,10,1.0131902337999352,3.4703196347031966,3,1.5785842721511092,4.155251141552512
400.0,3.0,12442.645280757592,11,0.7258332397634554,2.682648401826484,7,1.2513099782917882,3.4018264840182644
400.0,4.0,13559.993065507006,13,0.4043115440277466,1.552511415525114,10,0.7329055630411458,1.8493150684931507
400.0,5.0,14677.340850256423,13,0.2517984910297677,1.4726027397260275,13,0.4670267547471118,1.7237442922374429
